accuracy,perf,pair_interaction_threshold_0,pair_interaction_decision_0,pair_interaction_decision_1,self_box_accumulate_threshold_0,self_box_accumulate_decision_0,self_box_accumulate_decision_1,neighbor_box_accumulate_threshold_0,neighbor_box_accumulate_decision_0,neighbor_box_accumulate_decision_1
0.8898008347677109,0.536945,102,0,1,22,0,0,18,0,0
0.8900962110048045,0.31428,3,1,1,33,0,0,0,1,0
0.8900962110048045,0.318412,3,1,1,33,0,0,0,1,0
0.8900962110048045,0.315958,1,1,1,33,0,0,0,1,0
0.8900962110048045,0.320868,2,1,1,10,0,0,0,1,0
0.8898008347677109,0.535211,0,0,0,8,1,0,25,0,0
0.8913559045087083,0.360727,53,1,0,2,0,1,2,1,0
0.8900958912921306,0.457404,2,0,1,27,0,0,6,1,0
0.8900962110048045,0.316364,21,1,1,1,0,0,0,1,0
0.8900962110048045,0.321751,2,1,1,33,0,0,0,0,0
0.8898008347677109,0.520268,2,0,0,0,0,0,0,1,0
0.8898012099091639,0.543881,2,1,0,33,0,0,0,1,0
0.8898012099091639,0.536191,2,1,0,33,0,0,0,1,0
0.8900962110048045,0.314841,2,1,1,51,0,0,0,1,0
0.8900962110048045,0.314256,12,1,1,33,0,0,0,1,0
0.8900962110048045,0.316752,2,1,1,10,0,0,0,1,0
0.8900962110048045,0.320212,2,1,1,40,0,0,0,1,0
0.8895509398506904,0.544142,57,0,1,25,0,0,16,0,0
0.8898008347677109,0.510479,25,0,0,32,1,0,2,0,1
0.8898008347677109,0.507017,0,0,0,0,1,0,25,1,0
0.8900958912921306,0.453671,2,0,1,38,0,0,14,1,0
0.8898008347677109,0.515559,77,0,0,43,0,0,8,0,0
0.8900962110048045,0.315733,1,1,1,52,0,0,0,1,0
0.8900962110048045,0.315403,2,1,1,10,0,0,0,1,0
0.8900962110048045,0.32777,2,1,1,52,0,0,0,1,0
0.8898008347677109,0.511547,70,0,0,36,0,0,10,0,0
0.8900962110048045,0.316475,2,1,1,33,0,0,0,1,1
0.8900958912921306,0.476872,2,0,1,33,0,0,0,1,0
0.8898012099091639,0.551963,2,1,0,33,0,0,0,1,0
0.8898008347677109,0.516119,35,0,0,10,0,0,26,0,0
0.8898008347677109,0.507143,41,0,0,11,0,1,1,1,0
0.8898007788037094,0.525441,93,0,1,33,0,0,0,0,1
0.8898008347677109,0.507832,4,0,0,0,0,0,1,0,1
0.8898008347677109,0.51099,48,0,0,18,0,0,18,0,0
0.8900962110048045,0.313438,3,1,1,33,0,0,0,1,0
0.8900962110048045,0.313599,0,1,1,33,0,0,0,1,0
0.8900962110048045,0.31442,0,1,1,33,0,0,0,1,0
0.8898008347677109,0.521413,21,0,0,45,0,0,8,0,0
0.8900962110048045,0.327241,2,1,1,33,1,0,0,1,0
0.8900962110048045,0.3293,2,1,1,33,0,0,8,1,0
0.8900962110048045,0.319545,2,1,1,0,0,0,0,1,0
0.8898008347677109,0.51716,36,0,0,36,0,0,11,0,0
0.8900962110048045,0.333563,0,0,1,97,0,0,18,1,1
0.8899729883863325,0.511834,13,1,0,87,1,0,0,0,1
0.8897316448134209,0.564819,20,0,1,87,0,0,2,0,0
0.8898008347677109,0.556305,17,0,0,74,0,0,26,0,0
0.8900962110048045,0.314584,2,1,1,88,0,0,0,1,0
0.8900962110048045,0.315881,2,1,1,94,0,0,0,1,0
0.8900962110048045,0.317801,2,1,1,49,0,0,0,1,0
0.8900962110048045,0.313479,2,1,1,69,0,0,0,1,0
0.8898012099091639,0.527979,2,1,0,33,0,0,0,1,0
0.8900962110048045,0.317716,2,1,1,18,0,0,0,1,0
0.8900958912921306,0.457322,2,0,1,33,0,0,0,1,0
0.8898008347677109,0.506007,74,0,0,23,0,0,11,0,0
0.8900962110048045,0.323603,2,1,1,39,0,0,0,1,0
0.8900962110048045,0.320788,2,1,1,43,0,0,0,1,0
0.8900962017316811,0.448325,1,0,1,33,0,0,0,1,0
0.8898008347677109,0.508664,114,0,0,21,0,0,18,0,0
0.8898012099091639,0.529402,2,1,0,0,0,1,26,0,0
0.8898008347677109,0.509196,72,0,0,10,0,1,9,0,0
0.8898008347677109,0.511906,0,0,0,96,0,0,1,0,0
0.8898008347677109,0.51073,78,0,0,25,0,0,15,0,0
0.8900962110048045,0.315895,2,1,1,33,1,0,8,1,0
0.8900962110048045,0.313912,2,1,1,33,0,0,0,0,0
0.8900962110048045,0.356386,2,1,1,33,1,0,0,1,0
0.8900962110048045,0.33196,108,1,0,42,0,0,14,0,0
0.8905649676479381,0.336621,70,1,0,43,0,0,16,0,0
0.8898008347677109,0.511439,91,0,0,35,0,0,15,0,0
0.8898008347677109,0.512233,62,0,0,34,0,0,20,0,0
0.8900962110048045,0.314861,4,1,1,33,0,0,0,1,0
0.8900962110048045,0.318972,0,1,1,33,0,0,0,1,0
0.8900962110048045,0.32146,0,1,1,33,0,0,0,1,0
0.8900962110048045,0.318423,0,1,1,33,0,0,0,1,0
0.8895299657736584,0.538671,56,0,1,5,0,1,12,0,1
0.8900962110048045,0.336579,0,0,1,8,1,1,0,1,0
0.8898008347677109,0.513322,10,0,0,85,0,0,2,0,1
0.8900962110048045,0.354607,187,1,0,10,0,0,2,0,0
0.8900962110048045,0.319342,11,1,1,11,0,0,0,1,0
0.8900962110048045,0.317689,46,1,1,33,0,0,3,1,0
0.8898012099091639,0.531639,2,1,0,22,0,0,0,1,0
0.8900958912921306,0.451706,2,0,1,33,0,0,0,1,0
0.8898008347677109,0.513133,73,0,0,31,0,0,19,0,0
0.8898008347677109,0.509216,62,0,0,47,0,0,20,0,0
0.8898008347677109,0.524355,88,0,0,43,0,0,15,0,0
0.8898008347677109,0.514447,62,0,0,31,0,0,14,0,0
0.8900962110048045,0.317253,1,1,1,30,0,0,0,1,0
0.8900962110048045,0.319352,2,1,1,25,0,0,0,1,0
0.8900962110048045,0.315915,2,1,1,17,0,0,0,1,0
0.8900962110048045,0.315205,6,1,1,33,0,0,0,1,0
0.8900962110048045,0.331787,200,1,0,15,0,1,0,0,1
0.8898008347677109,0.513038,3,0,0,20,0,0,0,1,0
0.8898008347677109,0.507179,104,0,0,0,1,1,2,0,0
0.8900458235336431,0.493447,9,0,1,59,0,0,1,0,1
0.8900962110048045,0.318817,2,1,1,71,0,0,0,1,0
0.8900962110048045,0.317493,2,1,1,0,0,0,0,1,0
0.8900962110048045,0.315216,2,1,1,33,0,0,0,1,1
0.8898012099091639,0.531989,2,1,0,12,0,0,0,1,0
0.8898008347677109,0.511975,63,0,0,43,0,0,15,0,0
0.8900962110048045,0.327642,1,1,1,33,0,0,0,1,0
0.8900962110048045,0.313925,2,1,1,40,0,0,0,1,0
0.8900958912921306,0.467074,2,0,1,33,0,0,0,1,0
0.8898008347677109,0.515105,59,0,0,35,0,0,22,0,0
0.8900958912921306,0.452376,2,0,1,28,1,0,3,0,1
0.8892875536718635,0.546016,42,0,1,100,0,0,0,1,0
0.8900962110048045,0.333778,0,0,1,18,0,0,2,1,1
0.8898008347677109,0.509963,67,0,0,37,0,0,19,0,0
0.8900962110048045,0.318929,2,1,1,35,0,0,0,1,0
0.8898008456094615,0.52965,1,1,0,28,0,0,0,1,0
0.8900962110048045,0.314687,1,1,1,33,0,0,0,1,0
0.8898008347677109,0.514574,110,0,0,61,0,0,25,0,0
0.8900962110048045,0.319097,9,1,1,33,0,0,3,1,0
0.8900962110048045,0.31469,92,1,1,33,0,1,0,1,0
0.8900962110048045,0.317387,2,1,1,33,0,0,0,0,0
0.8898008347677109,0.512173,68,0,0,35,0,0,15,0,0
0.8898008347677109,0.507523,155,0,0,52,1,1,3,0,0
0.8898008347677109,0.508812,33,0,0,100,1,0,1,1,1
0.8900962110048045,0.331979,184,1,0,0,0,0,2,0,0
0.8898008347677109,0.518955,82,0,0,61,0,0,14,0,0
0.8900962110048045,0.31338,2,1,1,20,0,0,0,1,0
0.8900962110048045,0.333975,2,1,1,36,0,0,0,1,0
0.8900962110048045,0.321883,1,1,1,33,0,0,0,1,0
0.8898008347677109,0.509397,74,0,0,35,0,0,18,0,0
0.8900958912921306,0.454727,2,0,1,20,0,0,6,1,0
0.8898012099091639,0.530832,2,1,0,33,0,0,0,1,0
0.8900962110048045,0.313943,6,1,1,64,0,0,0,1,0
0.8898008347677109,0.52784,114,0,0,55,0,0,12,0,0
0.8898008347677109,0.507934,200,0,0,20,1,0,0,0,0
0.8913559045087083,0.366803,53,1,0,9,0,1,2,1,0
0.8900962110048045,0.319186,2,1,1,16,0,1,3,0,0
0.8898008347677109,0.514435,69,0,0,37,0,0,18,0,0
0.8900962110048045,0.31309,3,1,1,15,0,0,0,1,0
0.8900962110048045,0.31337,5,1,1,22,0,0,0,1,0
0.8900962110048045,0.373187,0,1,1,33,0,0,0,1,0
0.8900946766437771,0.464373,3,0,1,15,0,0,1,1,0
0.8900962110048045,0.321391,1,1,1,15,0,0,0,1,0
0.8900962110048045,0.325536,4,1,1,15,0,0,0,1,0
0.8900962110048045,0.315105,3,1,1,33,0,0,0,1,0
0.8900962110048045,0.313922,0,1,1,15,0,0,1,1,0
0.8900962110048045,0.322648,3,1,1,16,0,0,0,1,0
0.8900962110048045,0.316085,3,1,1,51,0,0,0,1,0
0.8900962110048045,0.314774,9,1,1,15,0,0,0,1,0
0.8900962110048045,0.31527,3,1,1,32,0,0,0,1,0
0.8900962110048045,0.315415,3,1,1,16,0,0,0,1,0
0.8900962110048045,0.318026,3,1,1,31,0,0,0,1,0
0.8900962110048045,0.315956,3,1,1,28,0,0,0,1,0
0.8900962110048045,0.318332,3,1,1,11,0,0,0,1,0
0.8900962110048045,0.318534,6,1,1,15,0,0,0,1,0
0.8900962110048045,0.31506,19,1,1,15,0,0,0,1,0
0.8900962110048045,0.318564,3,1,1,47,0,0,0,1,0
0.8900962110048045,0.32034,5,1,1,16,0,0,0,1,0
0.8900962110048045,0.313484,3,1,1,15,0,0,1,1,0
0.8900962110048045,0.31377,7,1,1,15,0,0,0,1,0
0.8900962110048045,0.321338,3,1,1,16,0,0,0,0,0
0.8900962110048045,0.319119,2,1,1,15,0,0,0,1,0
0.8900962110048045,0.318252,1,1,1,11,0,0,0,1,0
0.8900962110048045,0.314166,1,1,1,15,0,0,0,1,0
0.8900962110048045,0.315143,2,1,1,15,0,0,0,1,0
0.8900962110048045,0.318103,2,1,1,15,0,0,0,1,0
0.8900962110048045,0.314225,3,1,1,29,0,0,0,1,0
0.8900962110048045,0.313268,3,1,1,8,0,0,0,1,0
0.8900962110048045,0.31433,5,1,1,7,0,0,0,1,0
0.8900962110048045,0.31379,2,1,1,18,0,0,0,1,0
0.8900962110048045,0.317888,3,1,1,22,0,0,0,1,0
0.8900962110048045,0.328546,3,1,1,12,0,0,0,1,0
0.8900962110048045,0.314597,3,1,1,21,0,0,0,1,0
0.8900962110048045,0.335621,13,1,1,15,0,0,0,1,0
0.8900962110048045,0.31597,1,1,1,15,0,0,0,1,0
0.8900962110048045,0.317511,4,1,1,11,0,0,0,1,0
0.8900962110048045,0.313993,11,1,1,15,0,0,0,1,0
0.8900962017316811,0.446051,1,0,1,11,0,0,1,0,0
0.8898008347677109,0.513646,1,0,0,5,0,0,0,1,0
0.8898008347677109,0.509665,98,0,0,51,0,0,0,0,1
0.8898008347677109,0.508503,18,0,0,0,0,0,0,1,1
0.8900958912921306,0.452932,2,0,1,35,0,0,1,0,0
0.8900962110048045,0.33236,0,0,1,11,0,0,1,0,0
0.8900962017316811,0.446741,1,0,1,11,0,0,0,0,0
0.8900958912921306,0.461532,2,0,1,11,0,0,3,0,0
0.8900962110048045,0.31459,0,1,1,11,0,0,1,0,0
0.8900962110048045,0.333192,0,0,1,11,0,1,1,0,0
0.8898008347677109,0.508952,0,0,0,11,0,0,1,0,0
0.8900962110048045,0.332293,0,0,1,60,0,0,1,0,0
0.8900962110048045,0.331664,0,0,1,14,0,0,1,0,0
0.8900962110048045,0.335607,0,1,1,12,0,0,1,0,0
0.8900962110048045,0.319031,0,1,1,14,0,0,0,0,0
0.8900962110048045,0.317349,1,1,1,11,0,0,1,0,0
0.8898008347677109,0.531884,0,1,0,11,0,0,1,0,0
0.8900962110048045,0.333448,0,0,1,11,0,0,1,0,0
0.8900962110048045,0.315062,0,1,1,4,0,0,1,0,0
0.8900962110048045,0.333325,0,0,1,11,0,0,1,0,0
0.8900962110048045,0.319544,65,1,1,19,0,0,2,0,1
0.8898008347677109,0.512875,47,0,0,10,1,1,0,0,0
0.8898008347677109,0.526681,149,0,1,1,1,0,9,0,0
0.8898008347677109,0.509763,4,0,0,3,0,1,0,0,0
0.8898008347677109,0.545216,0,1,0,11,0,0,1,0,0
0.8900962110048045,0.314774,0,1,1,0,0,0,1,0,0
0.8898008347677109,0.528068,0,1,0,11,0,0,1,0,0
0.8900962110048045,0.335528,0,0,1,11,0,0,3,0,0
0.8900962110048045,0.314332,1,1,1,11,0,0,1,0,0
0.8900962110048045,0.31387,0,1,1,9,0,0,1,0,0
0.8900962110048045,0.313781,1,1,1,11,0,0,1,0,0
0.8900962110048045,0.314779,0,1,1,14,0,0,1,0,0
0.8900962110048045,0.313617,1,1,1,11,0,0,2,0,0
0.8900962110048045,0.319779,0,1,1,11,0,0,1,0,0
0.8900962110048045,0.316874,0,1,1,23,0,0,0,0,0
0.8900962110048045,0.314724,0,1,1,11,0,0,1,0,0
0.8900962110048045,0.322958,1,1,1,15,0,0,1,0,0
0.8900962110048045,0.316027,1,1,1,25,0,0,2,0,0
0.8900962110048045,0.324761,2,1,1,11,0,0,2,0,0
0.8900962110048045,0.314868,1,1,1,13,0,0,0,0,0
0.8900962110048045,0.315993,1,1,1,10,0,0,2,0,0
0.8900962110048045,0.313475,0,1,1,11,0,0,2,0,0
0.8900962110048045,0.316049,2,1,1,11,0,0,1,0,0
0.8900962110048045,0.314979,8,1,1,11,0,1,1,0,0
0.8900962110048045,0.313828,0,1,1,20,0,0,2,0,0
0.8900962110048045,0.316059,0,1,1,25,0,0,0,0,0
0.8900962110048045,0.316121,0,1,1,11,0,0,1,0,0
0.8900962110048045,0.313901,0,1,1,11,0,0,3,0,0
0.8900962110048045,0.313511,0,1,1,10,0,0,2,0,0
0.8900962110048045,0.314095,0,1,1,7,0,1,2,0,0
0.8898008347677109,0.531871,0,1,0,11,0,0,2,0,0
0.8900962110048045,0.314393,1,1,1,11,0,0,2,0,0
0.8900962110048045,0.314092,0,1,1,26,0,0,2,0,0
0.8900962110048045,0.312998,0,1,1,24,0,0,2,0,0
0.8900962110048045,0.321201,0,1,1,10,0,0,2,0,0
0.8900962110048045,0.314054,0,1,1,14,0,0,2,0,0
0.8900962110048045,0.313851,0,1,1,24,0,0,3,0,0
0.8900962110048045,0.313844,0,1,1,24,0,0,3,0,0
0.8900962110048045,0.336923,0,0,1,24,0,0,2,0,0
0.8900962110048045,0.315764,0,1,1,28,0,0,3,0,0
0.8900962110048045,0.318475,0,1,1,34,0,0,2,0,0
0.8900962110048045,0.318746,0,1,1,17,0,0,2,0,0
0.8900962110048045,0.31473,0,1,1,62,0,0,2,0,0
0.8900962110048045,0.316312,0,1,1,15,0,0,4,0,0
0.8900962110048045,0.332557,0,1,1,19,0,0,2,0,0
0.8900962110048045,0.31505,0,1,1,24,0,0,1,0,0
0.8900962110048045,0.315359,0,1,1,24,0,0,1,0,0
0.8900962110048045,0.316191,1,1,1,24,0,0,2,0,0
0.8898008347677109,0.520409,37,0,0,2,1,0,0,0,0
0.8900962110048045,0.314582,0,1,1,63,0,0,11,1,1
0.8900962110048045,0.339803,0,0,1,3,0,0,6,0,0
0.8898008347677109,0.511084,81,0,0,7,1,0,0,1,0
0.8898008347677109,0.532347,0,1,0,24,0,0,3,0,0
0.8900962110048045,0.314783,0,1,1,24,0,0,1,0,0
0.8900962110048045,0.313413,0,1,1,46,0,0,0,0,0
0.8900962110048045,0.324457,0,1,1,19,0,0,2,0,0
0.8900962110048045,0.314747,0,1,1,18,0,0,2,0,0
0.8900962110048045,0.32173,0,1,1,26,0,0,1,0,0
0.8900962110048045,0.321187,0,1,1,19,0,0,2,0,0
0.8900962110048045,0.319028,0,1,1,13,0,0,3,0,0
0.8900962110048045,0.314524,0,1,1,32,0,0,2,0,0
0.8900962110048045,0.319061,0,1,1,89,0,0,2,0,0
0.8900962110048045,0.315207,0,1,1,17,0,0,2,0,0
0.8900962110048045,0.315681,0,1,1,13,0,0,3,0,0
0.8900962110048045,0.332515,0,0,1,24,0,0,2,0,0
0.8900962110048045,0.316429,0,1,1,5,0,0,2,0,1
0.8900962110048045,0.313741,0,1,1,0,0,0,2,0,0
0.8900962110048045,0.316176,0,1,1,24,1,0,2,0,0
0.8898008347677109,0.509838,7,0,0,40,0,0,25,0,1
0.8898008347677109,0.511922,11,0,0,3,0,0,15,1,0
0.8898008347677109,0.50884,1,0,0,3,0,1,1,1,0
0.8898008347677109,0.50725,0,0,0,1,0,0,0,1,1
0.8900962110048045,0.314839,0,1,1,6,0,0,2,0,0
0.8900962110048045,0.315288,0,1,1,19,0,0,2,0,0
0.8900962110048045,0.326073,0,1,1,24,0,0,1,0,0
0.8900962110048045,0.318364,0,1,1,11,0,0,3,0,0
0.8902044755764664,0.493543,18,1,0,8,0,1,4,0,0
0.8898008347677109,0.509672,17,0,0,0,1,1,4,0,0
0.8898008347677109,0.507055,23,0,0,0,1,0,1,1,1
0.8898008347677109,0.538525,37,0,0,0,1,0,24,0,0
0.8898008347677109,0.517375,0,0,0,63,0,0,0,0,0
0.8909797335357181,0.455421,30,1,0,8,0,1,4,0,0
0.8902044755764664,0.506857,18,1,0,8,0,1,3,0,0
0.8902044755764664,0.490677,18,1,0,10,0,1,4,0,0
0.8898008347677109,0.509211,2,0,0,15,0,0,1,0,0
0.8912770822498585,0.359493,55,1,0,28,0,1,4,0,0
0.8914252580382995,0.405504,39,1,0,7,0,1,4,0,0
0.8909797335357181,0.443711,30,1,0,8,0,1,3,0,0
0.8903984684965518,0.343523,74,1,0,7,0,1,4,0,0
0.8913559045087083,0.360091,53,1,0,8,0,1,3,0,0
0.8905769928135633,0.468343,24,1,0,7,0,1,4,0,0
0.8899380037644189,0.509635,12,1,0,4,0,1,4,0,0
0.8898008347677109,0.510757,0,0,0,13,0,0,7,0,0
0.8914252580382995,0.404848,39,1,0,8,0,1,4,0,0
0.8915115202617994,0.387569,45,1,0,13,0,1,2,0,0
0.8914252580382995,0.405253,39,1,0,14,0,1,5,0,0
0.8911056049677402,0.432851,32,1,0,13,0,1,2,0,0
0.8915115202617994,0.392041,45,1,0,30,0,1,2,0,0
0.8915115202617994,0.386411,45,1,0,13,0,1,2,0,1
0.8914252580382995,0.426281,39,1,0,13,0,1,2,0,0
0.891472186848629,0.399605,41,1,0,13,0,1,2,0,1
0.8912604668378707,0.42398,35,1,0,10,0,1,2,0,1
0.8915115202617994,0.383789,45,1,0,18,0,1,2,0,1
0.8910077163365488,0.34618,61,1,0,13,0,1,2,0,1
0.8915115202617994,0.383888,45,1,0,17,0,1,3,0,1
0.8898008347677109,0.516102,45,0,0,32,0,1,2,0,1
0.8898008347677109,0.512008,48,0,0,18,0,1,2,0,1
0.8915115202617994,0.382508,45,1,0,21,0,1,2,0,1
0.8915115202617994,0.384839,45,1,0,12,0,1,2,0,1
0.8915115202617994,0.386053,45,1,0,21,0,1,3,0,1
0.8902636781263826,0.486544,19,1,0,22,0,1,2,0,1
0.8915115202617994,0.384892,45,1,0,27,0,1,2,0,1
0.8903243865159441,0.48136,20,1,0,12,0,1,2,0,0
0.8901560125050647,0.49135,17,1,0,21,0,1,2,0,1
0.8915115202617994,0.38622,45,1,0,18,0,1,2,0,1
0.8915112399530635,0.387447,44,1,0,16,0,1,2,0,1
0.8915115202617994,0.384022,45,1,0,14,0,1,2,0,1
0.8915115202617994,0.383956,45,1,0,29,0,1,2,0,1
0.8900962110048045,0.33215,165,1,0,55,0,1,2,0,1
0.8915115202617994,0.382402,45,1,0,21,0,1,5,0,1
0.8915115202617994,0.385842,45,1,0,28,0,1,5,0,1
0.8908560312701463,0.352604,64,1,0,21,0,1,5,0,1
0.8915115202617994,0.384735,45,1,0,21,0,1,10,0,1
0.890956753264914,0.344805,62,1,0,21,0,1,5,0,1
0.8915115202617994,0.389397,45,1,0,18,0,1,5,0,1
0.8915115202617994,0.385849,45,1,0,21,0,0,5,0,1
0.8915115202617994,0.384331,45,1,0,21,0,1,4,0,1
0.8915115202617994,0.385747,45,1,0,26,0,1,5,0,1
0.8915115202617994,0.383933,45,1,0,21,0,1,3,0,1
0.8911080343884495,0.358421,59,1,0,21,0,1,5,0,1
0.8915115202617994,0.3832,45,1,0,21,0,1,12,0,1
0.8913895424485281,0.416374,38,1,0,21,0,1,5,0,1
0.8900962110048045,0.330574,170,1,0,21,0,1,5,0,1
0.8914898772036355,0.393773,42,1,0,21,0,1,4,0,1
0.8905769928135633,0.469664,24,1,0,21,0,1,5,0,1
0.8915115202617994,0.3879,45,1,0,21,0,1,6,0,1
0.8915115202617994,0.385406,45,1,0,36,0,1,3,0,1
0.8915115202617994,0.383195,45,1,0,25,0,1,5,0,1
0.8915115202617994,0.419662,45,1,0,32,0,1,3,0,1
0.8905229167139779,0.469146,23,1,0,10,0,1,5,0,1
0.8898008347677109,0.50886,2,0,0,7,0,0,3,0,0
0.8905229167139779,0.469538,23,1,0,21,0,1,5,0,1
0.8915115202617994,0.383777,45,1,0,17,0,1,17,0,1
0.890104189693345,0.495875,16,1,0,21,0,1,5,0,1
0.8915115202617994,0.382951,45,1,0,14,0,1,5,0,1
0.8915115202617994,0.383329,45,1,0,14,0,1,5,0,1
0.8915115202617994,0.384306,45,1,0,27,0,1,5,0,1
0.8902636781263826,0.50079,19,1,0,24,0,1,2,0,1
0.8898008347677109,0.510349,85,0,0,2,0,0,26,0,0
0.8915115202617994,0.387879,45,1,0,19,0,1,5,0,1
0.8915115202617994,0.384118,45,1,0,16,0,1,3,0,1
0.8915115202617994,0.38427,45,1,0,10,0,1,5,0,1
0.8900962110048045,0.33429,101,1,0,21,0,1,4,0,1
0.891489181547545,0.381991,48,1,0,21,0,1,5,0,1
0.8915115202617994,0.384436,45,1,0,10,0,1,5,0,1
0.8900962110048045,0.331734,132,1,0,21,0,1,5,0,1
0.8898008347677109,0.507418,24,0,0,3,0,0,8,0,0
0.8915115202617994,0.385492,45,1,0,21,0,1,4,0,1
0.891489181547545,0.377416,48,1,0,21,0,1,5,0,1
0.8900962110048045,0.330099,142,1,0,21,0,1,5,0,1
0.8915115202617994,0.382899,45,1,0,21,0,1,6,0,1
0.8907834272255505,0.456189,27,1,0,21,0,1,5,0,1
0.8907834272255505,0.455277,27,1,0,21,0,1,5,0,1
0.8900563122296412,0.507081,15,1,0,21,0,0,5,0,1
0.8898008347677109,0.509885,0,0,0,1,0,0,26,0,0
0.8915115202617994,0.382622,45,1,0,27,0,1,5,0,1
0.8915115202617994,0.385222,45,1,0,14,0,1,5,0,1
0.8915115202617994,0.382751,45,1,0,21,0,1,9,0,1
0.8898008347677109,0.513054,2,0,0,2,0,0,9,0,0
0.8915115202617994,0.384582,45,1,0,30,0,1,16,0,1
0.8912604668378707,0.427383,35,1,0,18,0,1,5,0,1
0.8903880131092183,0.479345,21,1,0,21,0,1,7,0,1
0.8901837721813,0.334562,82,1,0,21,0,1,11,0,1
0.8900962110048045,0.330068,157,1,0,21,0,1,5,0,1
0.8898008347677109,0.517593,45,0,0,21,0,1,6,0,1
0.8915115202617994,0.383563,45,1,0,21,0,1,3,0,1
0.8898026481971604,0.53045,3,1,0,23,0,0,7,0,0
0.8898008347677109,0.508834,3,0,0,5,0,0,5,0,0
0.8898008347677109,0.523384,20,0,0,2,0,0,2,0,0
0.8898008347677109,0.515329,21,0,0,5,0,0,6,0,0
0.8915115202617994,0.383704,45,1,0,21,0,1,6,0,1
0.8905649676479381,0.334815,70,1,0,21,0,1,4,0,1
0.8915115202617994,0.383166,45,1,0,21,0,1,4,0,1
0.8915115202617994,0.385339,45,1,0,21,0,1,2,0,1
0.8915115202617994,0.383675,45,1,0,21,0,1,3,0,1
0.8898008347677109,0.509632,45,0,0,21,0,1,10,0,1
0.8915115202617994,0.385973,45,1,0,26,0,1,4,0,1
0.8903984684965518,0.333036,74,1,0,21,0,1,4,0,1
0.8915115202617994,0.383912,45,1,0,21,0,1,7,0,1
0.8901560125050647,0.491758,17,1,0,18,0,1,5,0,1
0.8908560312701463,0.345639,64,1,0,21,0,1,5,0,1
0.890610924766724,0.336173,69,1,0,21,0,1,5,0,1
0.8915115202617994,0.385178,45,1,0,21,0,1,6,0,1
0.8902636781263826,0.486786,19,1,0,21,0,1,6,0,1
0.8898008347677109,0.513464,45,0,0,10,0,1,5,0,1
0.8909797335357181,0.441178,30,1,0,21,0,1,5,0,1
0.8906444867384298,0.463227,25,1,0,21,0,1,5,0,1
0.8900962110048045,0.3294,101,1,0,21,0,1,6,0,1
0.8901023923903313,0.335365,91,1,0,21,0,1,5,0,1
0.8915115202617994,0.384711,45,1,0,28,0,1,3,0,1
0.8898008347677109,0.521889,18,0,0,2,0,0,1,0,0
0.8898008347677109,0.510924,7,0,0,7,0,0,3,0,0
0.8898008347677109,0.517331,7,0,0,11,0,0,2,0,0
0.8898008347677109,0.508989,17,0,0,2,0,1,4,0,0
0.8900962110048045,0.337523,128,1,0,21,0,1,5,0,1
0.8909218469485394,0.445075,29,1,0,21,0,1,5,1,1
0.8915033374830001,0.39194,43,1,0,21,0,1,5,0,1
0.8915115202617994,0.384313,45,1,0,19,0,1,4,0,1
0.8915115202617994,0.384526,45,1,0,21,0,0,5,0,1
0.8915115202617994,0.385604,45,1,0,21,0,1,0,0,1
0.8901560125050647,0.49982,17,1,0,21,0,1,5,0,1
0.8915115202617994,0.383029,45,1,0,0,0,1,5,0,1
0.8915115202617994,0.382961,45,1,0,21,0,1,3,0,1
0.8915115202617994,0.383291,45,1,0,18,0,1,5,0,1
0.8900962110048045,0.333228,99,1,0,21,0,1,5,0,1
0.8915115202617994,0.384743,45,1,0,24,0,1,7,0,1
0.8898008347677109,0.509962,29,0,0,0,1,1,2,1,0
0.889767983382479,0.533849,74,0,1,60,0,0,0,0,1
0.8900962110048045,0.329422,113,1,0,52,0,1,7,0,0
0.8898008347677109,0.50935,0,0,0,22,1,0,1,0,1
0.8901676306738362,0.330171,83,1,0,21,0,1,5,0,1
0.8912604668378707,0.437359,35,1,0,21,0,1,5,0,1
0.8903880131092183,0.477216,21,1,0,25,0,1,5,0,1
0.8902662419492311,0.335441,78,1,0,32,0,1,5,0,1
0.8909218469485394,0.444975,29,1,0,21,0,1,8,0,1
0.8903615148369745,0.335326,75,1,0,6,0,1,5,0,1
0.8915115202617994,0.386519,45,1,0,35,0,1,5,0,1
0.8902947480153858,0.331142,77,1,0,21,0,1,5,0,1
0.8915115202617994,0.382244,45,1,0,25,0,1,5,0,1
0.8915115202617994,0.395417,45,1,0,31,0,1,5,0,1
0.8900999682242001,0.333214,92,1,0,40,0,1,5,0,1
0.8915011047262751,0.377244,47,1,0,18,0,1,5,0,1
0.891472186848629,0.408056,41,1,0,25,0,1,5,0,1
0.8910438331733339,0.443725,31,1,0,25,0,1,5,0,1
0.8915115202617994,0.389017,45,1,0,35,0,1,5,0,1
0.8911866077084403,0.360951,57,1,0,14,0,1,3,0,1
0.8915115202617994,0.388498,45,1,0,17,0,1,5,0,1
0.8915115202617994,0.383978,45,1,0,45,0,1,7,0,1
0.8909218469485394,0.454719,29,1,0,25,0,1,7,0,1
0.8915115202617994,0.386969,45,1,0,12,0,1,5,0,1
0.8909218469485394,0.446217,29,1,0,25,0,1,13,0,1
0.8909072587531199,0.355501,63,1,0,25,0,1,15,0,1
0.8915115202617994,0.391349,45,1,0,9,0,1,5,0,1
0.8915115202617994,0.389475,45,1,0,20,0,1,5,0,1
