accuracy,perf,NUM_ITERATIONS,LOOP_SKIP,SKIP_SYNC,QUANTIZATION,worker_threads
0.9826441102756892,0.000362,6,1,1,0,1
0.9894611528822055,0.014995,356,1,1,0,2
0.9720802005012531,0.000469,9,1,1,0,2
0.7244235588972431,0.000312,10,2,0,0,1
0.9826441102756892,0.00057,6,1,0,0,2
0.9894611528822055,0.006395,75,1,0,0,2
0.7540225563909775,0.000774,21,2,1,0,1
0.725639097744361,0.001132,31,2,1,0,1
0.734110275689223,0.001675,24,2,1,0,2
0.9840726817042607,0.001085,21,1,1,0,2
0.9868671679197994,0.001829,24,1,1,0,2
0.9650501253132832,0.000406,7,1,1,0,2
0.9826441102756892,0.000349,6,1,1,0,1
0.9894611528822055,0.00222,52,1,1,0,2
0.9894611528822055,0.012006,285,1,1,0,2
0.9894611528822055,0.090312,1483,1,1,0,1
0.9826441102756892,0.001798,6,1,0,0,2
0.9850751879699248,0.000948,6,1,0,1,2
0.9826441102756892,0.000367,6,1,1,0,1
0.714436090225564,0.000685,6,2,1,0,2
0.9894611528822055,0.007226,170,1,1,0,2
0.6883082706766916,0.0007,6,5,1,1,2
0.9826441102756892,0.000808,6,1,0,0,2
0.6920551378446116,0.056061,2617,8,1,0,2
0.9826441102756892,0.000536,6,1,0,0,2
0.9894611528822055,0.039676,503,1,0,0,2
0.9894611528822055,0.456048,5552,1,0,0,2
0.6975689223057644,0.000668,6,3,1,0,2
0.9501754385964912,0.000469,7,1,1,0,2
0.7192982456140351,0.003133,36,2,1,0,2
0.6846240601503759,0.00075,6,3,1,0,2
0.6724185463659148,0.000429,6,6,1,0,2
0.7341478696741854,0.00104,10,2,1,0,2
0.7259398496240601,0.186928,2729,2,1,0,2
0.9827819548872181,0.000464,8,1,1,0,1
0.7055388471177945,0.000296,6,8,1,1,2
0.6593859649122806,4.9e-05,6,7,1,0,1
0.9850751879699248,0.000995,6,1,0,1,2
0.726140350877193,0.00048,6,2,1,0,2
0.9894611528822055,0.263586,4257,1,1,0,1
0.9706766917293234,0.000967,6,1,1,1,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9894611528822055,0.003955,93,1,1,0,2
0.9850751879699248,0.000896,6,1,0,1,2
0.9777318295739348,0.000857,6,1,1,1,2
0.9766040100250627,0.00133,6,1,1,1,2
0.9894611528822055,0.013596,225,1,1,0,1
0.9826315789473684,0.00079,6,1,1,1,2
0.9894611528822055,0.210466,4880,1,1,0,2
0.9826441102756892,0.000537,6,1,0,0,2
0.9894611528822055,0.276021,6233,1,1,0,2
0.9894611528822055,0.150201,3503,1,1,0,2
0.9826441102756892,0.001334,6,1,0,0,2
0.9831453634085213,0.001025,19,1,1,0,2
0.7026566416040101,0.000342,6,3,1,0,2
0.9894611528822055,0.018385,428,1,1,0,2
0.9826441102756892,0.000716,6,1,0,0,2
0.9894611528822055,0.110279,2473,1,1,0,2
0.7046992481203007,0.00039,6,3,1,0,2
0.9826441102756892,0.000784,6,1,0,0,2
0.9826441102756892,0.000964,6,1,0,0,2
0.9894110275689223,0.001382,32,1,1,0,2
0.9826441102756892,0.000349,6,1,1,0,1
0.6731077694235589,0.000451,6,2,1,0,2
0.7469799498746867,0.000914,16,2,1,0,1
0.9843859649122807,0.001277,21,1,1,0,1
0.971265664160401,0.000564,9,1,1,0,2
0.7327694235588973,0.003103,20,2,0,0,2
0.9826065162907268,0.000998,16,1,1,0,2
0.7220175438596491,0.000955,9,2,1,0,2
0.6920551378446116,0.001016,21,4,1,0,2
0.9801629072681705,0.002419,17,1,1,0,2
0.7114285714285714,0.000875,6,2,1,0,2
0.9918546365914787,0.015466,136,1,1,1,2
0.9826441102756892,0.000726,6,1,0,0,2
0.6934962406015037,0.000639,12,6,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9670551378446115,0.000901,6,1,1,1,2
0.9894611528822055,0.24282,5573,1,1,0,2
0.7207268170426064,0.000347,11,2,0,0,1
0.9894611528822055,0.002625,43,1,1,0,1
0.9828070175438597,0.000789,13,1,1,0,1
0.9827944862155389,0.000663,11,1,1,0,1
0.980187969924812,0.000727,15,1,1,0,2
0.9826441102756892,0.000364,6,1,0,0,1
0.9894611528822055,0.007841,158,1,1,0,2
0.7090977443609023,0.001315,77,4,1,0,1
0.7374185463659149,0.000483,15,2,1,0,1
0.70765664160401,0.000522,21,3,1,0,1
0.9618045112781954,0.0004,7,1,1,0,2
0.7060526315789474,0.00045,6,3,1,0,2
0.9793859649122807,0.000883,6,1,1,1,2
0.7525438596491228,0.000699,6,2,1,0,2
0.9826441102756892,0.00065,6,1,0,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9826441102756892,0.000863,6,1,0,0,2
0.695062656641604,0.000442,6,3,1,0,2
0.9826441102756892,0.000868,6,1,0,0,2
0.726390977443609,0.000746,6,2,0,0,2
0.9828571428571429,0.001238,15,1,0,0,2
0.9826441102756892,0.000622,6,1,0,0,2
0.9821428571428571,0.00077,6,1,1,1,2
0.9826441102756892,0.000566,6,1,0,0,2
0.6996741854636592,0.000315,6,4,1,0,2
0.734298245614035,0.000405,13,2,1,0,1
0.7530827067669172,0.006517,182,2,0,0,1
0.7658020050125314,0.000789,23,2,1,0,1
0.725639097744361,0.001154,31,2,1,0,1
0.9828446115288221,0.000854,14,1,1,0,1
0.9827819548872181,0.000496,8,1,1,0,1
0.9828070175438597,0.000537,9,1,0,0,1
0.9827819548872181,0.000471,8,1,1,0,1
0.9826441102756892,0.000547,6,1,0,0,2
0.983796992481203,0.000908,6,1,1,1,2
0.9850751879699248,0.001647,6,1,0,1,2
0.7257142857142858,0.000454,6,2,1,0,2
0.9886842105263158,0.001623,26,1,1,0,2
0.9826441102756892,0.000583,6,1,0,0,2
0.9826441102756892,0.000714,6,1,0,0,2
0.708358395989975,0.000398,7,3,1,0,2
0.734298245614035,0.000414,13,2,1,0,1
0.7570802005012531,0.00253,28,2,1,0,2
0.7540225563909775,0.000724,21,2,1,0,1
0.9863784461152882,0.001925,24,1,0,0,2
0.9918796992481203,0.003704,33,1,1,1,2
0.9826441102756892,0.001048,6,1,0,0,2
0.9826441102756892,0.000357,6,1,1,0,1
0.6993984962406015,0.000251,14,4,1,0,1
0.7207894736842105,0.001314,37,2,1,0,1
0.9894611528822055,0.002458,41,1,1,0,1
0.9894736842105263,0.001779,36,1,1,0,2
0.9826441102756892,0.000668,6,1,0,0,2
0.9683959899749374,0.000889,6,1,1,1,2
0.9615789473684211,0.000406,7,1,1,0,2
0.6852756892230576,0.000439,6,6,1,0,2
0.9765914786967419,0.000839,6,1,1,1,2
0.9704887218045113,0.000562,9,1,1,0,2
0.7180075187969925,0.000512,20,3,1,0,1
0.7206015037593985,0.001277,23,3,1,0,2
0.7176065162907268,0.00016,7,3,1,0,1
0.9804511278195489,0.000743,15,1,1,0,2
0.9831077694235589,0.001033,17,1,1,0,1
0.9826441102756892,0.000349,6,1,1,0,1
0.9918546365914787,0.236588,2078,1,1,1,2
0.9823684210526316,0.000818,6,1,1,1,2
0.9826441102756892,0.000355,6,1,1,0,1
0.9827944862155389,0.000673,11,1,1,0,1
0.9827819548872181,0.000497,8,1,1,0,1
0.9828070175438597,0.000801,13,1,1,0,1
0.9826942355889724,0.000435,7,1,1,0,1
0.7418671679197995,0.001088,29,2,1,0,1
0.7374185463659149,0.000484,15,2,1,0,1
0.7424937343358395,0.000555,17,2,1,0,1
0.9819298245614035,0.000686,14,1,1,0,2
0.734298245614035,0.000425,13,2,1,0,1
0.7658020050125314,0.000787,23,2,1,0,1
0.9826942355889724,0.000422,7,1,1,0,1
0.9828446115288221,0.000843,14,1,1,0,1
0.9671177944862155,0.000582,8,1,1,0,2
0.9827819548872181,0.000466,8,1,0,0,1
0.9826441102756892,0.000348,6,1,1,0,1
0.9894611528822055,0.002261,54,1,1,0,2
0.9826441102756892,0.000645,6,1,0,0,2
0.9850751879699248,0.001005,6,1,0,1,2
0.9894611528822055,0.001873,45,1,1,0,2
0.7332330827067669,0.001501,40,2,1,0,1
0.9814411027568922,0.001746,15,1,1,0,2
0.7629824561403509,0.001482,41,2,1,0,1
0.7439223057644111,0.000829,24,2,1,0,1
0.7469799498746867,0.000535,16,2,1,0,1
0.7354260651629072,0.001915,21,2,1,0,2
0.9826441102756892,0.000542,6,1,0,0,2
0.9819423558897243,0.000908,6,1,1,1,2
0.9826441102756892,0.000593,6,1,0,0,2
0.9826441102756892,0.000747,6,1,0,0,2
0.9828070175438597,0.000745,9,1,0,0,2
0.7604260651629072,0.000691,20,2,1,0,1
0.981077694235589,0.000735,12,1,1,0,2
0.6994486215538847,0.001925,32,3,1,0,2
0.685513784461153,0.000906,6,5,1,0,2
0.9894611528822055,0.002733,55,1,1,0,2
0.979874686716792,0.000752,15,1,1,0,2
0.9739849624060151,0.00067,11,1,1,0,2
0.9827819548872181,0.00047,8,1,1,0,1
0.9828070175438597,0.000808,13,1,1,0,1
0.940889724310777,0.000607,7,1,1,0,2
0.9894235588972431,0.001266,29,1,1,0,2
0.7374185463659149,0.000482,15,2,1,0,1
0.9790225563909775,0.000856,7,1,1,1,2
0.7424937343358395,0.000578,17,2,1,0,1
0.9894611528822055,0.002737,35,1,1,0,2
0.734298245614035,0.000413,13,2,1,0,1
0.7204636591478697,0.00039,12,2,1,0,1
0.9858395989974937,0.001432,22,1,1,0,2
0.9894611528822055,0.056512,1329,1,1,0,2
0.6969924812030075,0.000687,6,3,1,0,2
0.686203007518797,0.000404,6,7,1,0,2
0.7109022556390978,0.000519,6,4,1,0,2
0.7658020050125314,0.000784,23,2,1,0,1
0.9826942355889724,0.000423,7,1,1,0,1
0.9826441102756892,0.000639,6,1,0,0,2
0.6929949874686716,6.4e-05,6,9,1,0,1
0.9894611528822055,0.069409,1625,1,1,0,2
0.9894611528822055,0.017824,408,1,1,0,2
0.9828446115288221,0.000843,14,1,1,0,1
0.9821679197994988,0.000818,15,1,1,0,2
0.9755764411027569,0.000575,8,1,1,0,2
0.9827819548872181,0.000602,10,1,1,0,1
0.9640350877192982,0.000569,7,1,1,0,2
0.699047619047619,0.00024,13,4,1,0,1
0.9894611528822055,0.017408,233,1,0,0,2
0.6755513784461153,0.000491,6,9,1,0,2
0.9869172932330827,0.001071,25,1,1,0,2
0.6930451127819549,0.000684,6,4,1,1,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9843358395989975,0.000803,6,1,1,1,2
0.9761027568922306,0.000671,11,1,1,0,2
0.7303634085213033,0.000252,8,2,1,0,1
0.7204636591478697,0.00039,12,2,1,0,1
0.7036090225563909,0.000473,24,4,1,0,1
0.9850751879699248,0.000988,6,1,0,1,2
0.9826441102756892,0.000643,6,1,0,0,2
0.9845989974937344,0.001481,21,1,1,0,2
0.9785839598997493,0.000441,8,1,1,0,2
0.9850751879699248,0.001184,6,1,0,1,2
0.9691478696741854,0.000562,9,1,1,0,2
0.9798496240601504,0.000843,6,1,1,1,2
0.9764160401002506,0.000788,6,1,1,1,2
0.9826441102756892,0.000747,6,1,0,0,2
0.9826441102756892,0.000513,6,1,0,0,2
0.9826441102756892,0.000595,6,1,0,0,2
0.9853884711779448,0.000781,6,1,1,1,2
0.9894611528822055,0.009788,132,1,0,0,2
0.9792982456140351,0.000795,13,1,1,0,2
0.9826441102756892,0.000636,6,1,0,0,2
0.9779323308270677,0.000801,6,1,1,1,2
0.843483709273183,0.001062,6,1,1,1,2
0.9826441102756892,0.000586,6,1,0,0,2
0.9811904761904762,0.000788,6,1,1,1,2
0.9826441102756892,0.00054,6,1,0,0,2
0.9894611528822055,0.002573,62,1,1,0,2
0.9827944862155389,0.000877,11,1,0,0,2
0.9826441102756892,0.00059,6,1,0,0,2
0.9762531328320802,0.000706,12,1,1,0,2
0.9805137844611529,0.000515,10,1,1,0,2
0.9826942355889724,0.001015,7,1,0,0,2
0.9826441102756892,0.000799,6,1,0,0,2
0.9894486215538847,0.001444,32,1,1,0,2
0.920563909774436,0.001188,6,1,1,1,2
0.9826441102756892,0.000605,6,1,0,0,2
0.9850751879699248,0.001078,6,1,0,1,2
0.973421052631579,0.000886,6,1,1,1,2
0.9827819548872181,0.000899,10,1,0,0,2
0.9826441102756892,0.00066,6,1,0,0,2
0.9819548872180451,0.000765,6,1,1,1,2
0.9805889724310777,0.000762,6,1,1,1,2
0.7464160401002506,0.000961,6,2,0,0,2
0.7138596491228071,0.000483,6,3,1,0,2
0.7204636591478697,0.000391,12,2,1,0,1
0.9741478696741854,0.000858,6,1,1,1,2
0.7196115288220551,0.002012,21,2,1,0,2
0.9785964912280701,0.000678,13,1,1,0,2
0.9852130325814537,0.00138,9,1,0,1,2
0.976015037593985,0.000701,6,1,1,1,2
0.9850501253132832,0.001595,13,1,1,1,2
0.9123809523809524,0.00064,9,1,1,0,2
0.9826441102756892,0.000738,6,1,0,0,2
0.9827568922305765,0.00182,15,1,1,1,2
0.9854887218045113,0.002819,18,1,0,1,2
0.9850751879699248,0.001422,6,1,0,1,2
0.9826441102756892,0.000792,6,1,0,0,2
0.9826441102756892,0.000371,6,1,1,0,1
0.982218045112782,0.00078,6,1,1,1,2
0.9828571428571429,0.001384,15,1,0,0,2
0.9820927318295739,0.00073,6,1,1,1,2
0.9761528822055138,0.000936,6,1,1,1,2
0.9826441102756892,0.000515,6,1,0,0,2
0.9826441102756892,0.000546,6,1,0,0,2
0.9316040100250627,0.001142,6,1,1,1,2
0.9816165413533835,0.000834,6,1,1,1,2
0.9851503759398497,0.001235,8,1,0,1,2
0.9843984962406015,0.001178,10,1,1,1,2
0.9555889724310777,0.000413,7,1,1,0,2
0.8414035087719298,0.000927,6,1,1,1,2
0.7333208020050126,0.000215,9,3,1,0,1
0.7204636591478697,0.000391,12,2,1,0,1
0.9894360902255639,0.002233,36,1,1,0,1
0.6614536340852131,0.000373,6,7,1,1,2
0.692468671679198,0.000289,6,6,1,0,2
0.9894611528822055,0.002672,64,1,1,0,2
0.6593859649122806,5e-05,6,7,1,0,1
0.9762155388471178,0.000786,6,1,1,1,2
0.9832205513784461,0.000953,18,1,1,0,2
0.9894611528822055,0.003359,78,1,1,0,2
0.9831704260651629,0.001913,15,1,1,0,2
0.7356015037593985,0.001461,18,2,1,0,2
0.9827819548872181,0.000482,8,1,1,0,1
0.9826441102756892,0.000603,6,1,0,0,2
0.734298245614035,0.000467,13,2,1,0,1
0.9826942355889724,0.000429,7,1,1,0,1
0.6916791979949874,0.000744,29,3,1,0,1
0.741954887218045,0.001496,42,2,1,0,1
0.7424937343358395,0.000556,17,2,1,0,1
0.9802631578947368,0.000616,12,1,1,0,2
0.9420426065162907,0.0009,11,1,1,0,2
0.9826441102756892,0.000496,6,1,0,0,2
0.9850751879699248,0.000939,6,1,0,1,2
0.9741478696741854,0.000761,6,1,1,1,2
0.9826441102756892,0.00055,6,1,0,0,2
0.9894611528822055,0.006386,147,1,1,0,2
0.7411654135338346,0.000561,6,2,1,0,2
0.734298245614035,0.000411,13,2,1,0,1
0.7374185463659149,0.000483,15,2,1,0,1
0.7658020050125314,0.000786,23,2,1,0,1
0.9720551378446115,0.000479,9,1,1,0,2
0.981516290726817,0.000842,6,1,1,1,2
0.9826441102756892,0.000727,6,1,0,0,2
0.9227568922305764,0.001008,7,1,1,1,2
0.9826942355889724,0.000422,7,1,1,0,1
0.9828070175438597,0.000543,9,1,1,0,1
0.9657142857142857,0.000601,8,1,1,0,2
0.9516165413533835,0.000821,8,1,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9716791979949875,0.000479,8,1,1,0,2
0.7166791979949875,0.000802,33,3,1,0,1
0.976516290726817,0.000632,11,1,1,0,2
0.7424937343358395,0.00055,17,2,1,0,1
0.7306265664160401,0.000732,22,2,1,0,1
0.7439223057644111,0.000826,24,2,1,0,1
0.7469799498746867,0.000605,16,2,1,0,1
0.7013157894736842,0.000645,6,2,1,0,2
0.9817418546365915,0.001867,16,1,1,0,2
0.9832080200501253,0.001518,18,1,0,0,2
0.9821428571428571,0.000779,6,1,1,1,2
0.9894611528822055,0.006989,157,1,1,0,2
0.6696616541353384,0.000448,6,7,1,0,2
0.6934210526315789,0.000401,6,4,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9845864661654136,0.000962,21,1,1,0,2
0.9698997493734336,0.000486,9,1,1,0,2
0.7604260651629072,0.000697,20,2,1,0,1
0.9615037593984962,0.000906,12,1,1,0,2
0.9826441102756892,0.00065,6,1,0,0,2
0.9826441102756892,0.000711,6,1,0,0,2
0.9645488721804512,0.000366,7,1,1,0,2
0.9769047619047619,0.000541,11,1,1,0,2
0.9826441102756892,0.000614,6,1,0,0,2
0.9850751879699248,0.000982,6,1,0,1,2
0.9789348370927319,0.000711,13,1,1,0,2
0.9819423558897243,0.000737,6,1,1,1,2
0.7344486215538847,0.000559,6,2,1,0,2
0.9826441102756892,0.000692,6,1,0,0,2
0.7012155388471177,0.000531,11,6,1,0,2
0.7327819548872181,0.236815,3311,2,1,0,2
0.8842230576441102,0.001378,6,1,1,1,2
0.7008521303258146,0.000378,6,7,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9894611528822055,0.053167,1219,1,1,0,2
0.9894611528822055,0.001938,41,1,1,0,2
0.9894611528822055,0.052884,1212,1,1,0,2
0.9826441102756892,0.000376,6,1,1,0,1
0.6611152882205513,0.000502,6,7,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.7332706766917294,0.000615,6,2,1,0,2
0.9894611528822055,0.41456,5367,1,0,0,2
0.9826441102756892,0.000539,6,1,0,0,2
0.9290100250626566,0.000932,6,1,1,1,2
0.9772055137844612,0.000755,6,1,1,1,2
0.9322932330827067,0.001092,6,1,1,1,2
0.9824561403508771,0.000717,16,1,1,0,2
0.9205764411027569,0.001324,6,1,1,1,2
0.9894611528822055,0.005769,129,1,1,0,2
0.9918546365914787,0.926821,7806,1,1,1,2
0.959110275689223,0.000877,6,1,1,1,2
0.9850751879699248,0.001185,6,1,1,1,1
0.9842731829573935,0.002298,18,1,1,1,2
0.6772681704260652,0.000256,6,6,1,0,2
0.9918546365914787,0.139213,1241,1,1,1,2
0.9894611528822055,0.600335,9713,1,1,0,1
0.9826441102756892,0.000366,6,1,1,0,1
0.9894611528822055,0.03728,821,1,1,0,2
0.9830200501253132,0.000774,6,1,1,1,2
0.9826441102756892,0.000843,6,1,0,0,2
0.9894611528822055,0.217553,5005,1,1,0,2
0.9826441102756892,0.00037,6,1,1,0,1
0.9789724310776943,0.000947,14,1,1,0,2
0.9826441102756892,0.00067,6,1,0,0,2
0.6964285714285714,0.000428,6,4,1,0,2
0.9826441102756892,0.000603,6,1,0,0,2
0.6653258145363409,0.000223,6,8,1,0,2
0.977218045112782,0.000965,6,1,1,1,2
0.9894611528822055,0.006968,160,1,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9817042606516291,0.000795,6,1,1,1,2
0.7046365914786967,7.9e-05,6,6,1,0,1
0.7356516290726818,0.000541,6,2,1,0,2
0.9709649122807018,0.000428,9,1,1,0,2
0.9894611528822055,0.016337,374,1,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9762280701754386,0.000859,6,1,1,1,2
0.6891228070175439,0.000443,6,8,1,0,2
0.7161152882205514,0.000604,7,4,1,0,2
0.7583834586466165,0.001329,15,2,1,0,2
0.7573934837092732,0.000964,11,2,1,0,2
0.9767669172932331,0.000511,8,1,1,0,2
0.734298245614035,0.00046,13,2,1,0,1
0.9740350877192983,0.000404,7,1,1,0,2
0.741140350877193,0.000903,25,2,1,0,1
0.7540225563909775,0.000727,21,2,1,0,1
0.9826441102756892,0.000536,6,1,0,0,2
0.985062656641604,0.000795,6,1,1,1,2
0.6887468671679198,0.000635,6,9,0,0,2
0.9894611528822055,0.006527,136,1,1,0,2
0.6891228070175439,0.000224,6,8,1,0,2
0.9850751879699248,0.001186,6,1,1,1,1
0.9850751879699248,0.001184,6,1,1,1,1
0.9547744360902256,0.000465,7,1,1,0,2
0.7099624060150376,0.000451,18,3,1,0,1
0.7374185463659149,0.000483,15,2,1,0,1
0.9859022556390977,0.001408,23,1,1,0,1
0.7109649122807018,0.000606,6,2,1,0,2
0.7103383458646617,0.000595,6,3,1,0,2
0.9826441102756892,0.000778,6,1,0,0,2
0.9826441102756892,0.000522,6,1,0,0,2
0.9826942355889724,0.000423,7,1,1,0,1
0.9828070175438597,0.000545,9,1,1,0,1
0.7150125313283209,0.000721,8,2,1,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9850751879699248,0.00092,6,1,0,1,2
0.9894611528822055,0.183804,4183,1,1,0,2
0.9894611528822055,0.005467,112,1,1,0,2
0.9490852130325814,0.000519,8,1,1,0,2
0.9894611528822055,0.013804,312,1,1,0,2
0.9826441102756892,0.000364,6,1,1,0,1
0.9826441102756892,0.000738,6,1,0,0,2
0.9837844611528822,0.000765,6,1,1,1,2
0.9733834586466166,0.000463,7,1,1,0,2
0.9781077694235589,0.000906,6,1,1,1,2
0.7077819548872181,0.000368,6,5,1,0,2
0.9826441102756892,0.000553,6,1,0,0,2
0.9826441102756892,0.000362,6,1,1,0,1
0.9826441102756892,0.000898,6,1,0,0,2
0.6915914786967419,0.001513,56,3,1,0,1
0.9843609022556391,0.000876,20,1,1,0,2
0.7244235588972431,0.000401,10,2,1,0,1
0.9813533834586466,0.000946,14,1,1,0,2
0.7340726817042607,0.000472,14,2,1,0,1
0.9827819548872181,0.000607,10,1,1,0,1
0.7287468671679198,0.0018,24,2,1,0,2
0.7197744360902256,0.000279,9,2,1,0,1
0.9826441102756892,0.000665,6,1,0,0,2
0.9838972431077694,0.00178,14,1,1,1,2
0.9826441102756892,0.000693,6,1,0,0,2
0.9826441102756892,0.000729,6,1,0,0,2
0.6974812030075188,0.000496,6,2,1,0,2
0.6952255639097744,0.000548,6,4,1,0,2
0.6876942355889724,0.000282,6,8,1,1,2
0.7005889724310777,0.001251,21,3,1,0,2
0.6957894736842105,0.000514,9,4,1,0,2
0.7300375939849624,0.001419,20,2,1,0,2
0.9757393483709274,0.000563,12,1,1,0,2
0.9825689223057644,0.000742,6,1,1,1,2
0.9828446115288221,0.001163,14,1,0,0,2
0.9831578947368421,0.00083,18,1,1,0,2
0.9826441102756892,0.000571,6,1,0,0,2
0.9826441102756892,0.000629,6,1,0,0,2
0.9619047619047619,0.000378,7,1,1,0,2
0.9812531328320802,0.000577,11,1,1,0,2
0.9828571428571429,0.000915,15,1,1,0,1
0.974561403508772,0.000663,11,1,1,0,2
0.7374185463659149,0.000482,15,2,1,0,1
0.9826441102756892,0.0008,6,1,0,0,2
0.9826441102756892,0.000542,6,1,0,0,2
0.9826441102756892,0.000524,6,1,0,0,2
0.9735588972431077,0.000802,6,1,1,1,2
0.9642731829573935,0.000413,7,1,1,0,2
0.7322431077694236,0.001793,25,2,1,0,2
0.7374185463659149,0.000499,15,2,1,0,1
0.7424937343358395,0.00055,17,2,1,0,1
0.6754761904761905,0.000267,6,7,1,0,2
0.9826441102756892,0.000679,6,1,0,0,2
0.9826441102756892,0.000365,6,1,0,0,1
0.7278571428571429,0.00052,6,2,1,0,2
0.6853258145363408,0.000426,6,9,1,0,2
0.7283333333333333,0.0002,7,2,1,0,1
0.7128947368421052,0.001298,18,2,1,0,2
0.7450250626566416,0.00092,26,2,1,0,1
0.7658020050125314,0.000788,23,2,1,0,1
0.9840726817042607,0.001167,20,1,1,0,1
0.9894235588972431,0.002118,34,1,1,0,1
0.9635588972431077,0.000443,8,1,1,0,2
0.9894611528822055,0.532225,8628,1,1,0,1
0.6632832080200501,0.000154,8,4,1,0,1
0.9423684210526315,0.001572,10,1,1,0,2
0.9756265664160401,0.000533,7,1,1,0,2
0.734298245614035,0.000415,13,2,1,0,1
0.969561403508772,0.000696,11,1,1,0,2
0.7424937343358395,0.000551,17,2,1,0,1
0.7274812030075188,0.000194,6,2,1,0,1
0.9869172932330827,0.001622,24,1,1,0,2
0.9850125313283208,0.001226,21,1,1,0,2
0.9721428571428572,0.000462,9,1,1,0,2
0.9765789473684211,0.000648,11,1,1,0,2
0.9826441102756892,0.000782,6,1,0,0,2
0.9821177944862155,0.000767,6,1,1,1,2
0.7604260651629072,0.000702,20,2,1,0,1
0.9731578947368421,0.001014,12,1,1,0,2
0.9458270676691729,0.00079,7,1,1,0,2
0.9689724310776943,0.001343,11,1,1,0,2
0.9825187969924812,0.000759,16,1,1,0,2
0.9572681704260652,0.000523,9,1,1,0,2
0.982406015037594,0.000965,15,1,1,0,2
0.734298245614035,0.000429,13,2,1,0,1
0.9894611528822055,0.00303,67,1,1,0,2
0.9826441102756892,0.000554,6,1,0,0,2
0.9850751879699248,0.001183,6,1,1,1,1
0.677844611528822,0.000591,31,4,1,0,1
0.741140350877193,0.000892,25,2,1,0,1
0.9831077694235589,0.001035,17,1,1,0,1
0.7424937343358395,0.000551,17,2,1,0,1
0.9826441102756892,0.000579,6,1,0,0,2
0.7012531328320801,0.000573,7,3,1,0,2
0.7469799498746867,0.000527,16,2,1,0,1
0.9828571428571429,0.00093,15,1,1,0,1
0.7658020050125314,0.000788,23,2,1,0,1
0.9826942355889724,0.000423,7,1,1,0,1
0.9828070175438597,0.000546,9,1,1,0,1
0.9827819548872181,0.0005,8,1,1,0,1
0.9678947368421053,0.001138,8,1,1,0,2
0.9696240601503759,0.000374,6,1,1,0,2
0.9824436090225563,0.000703,12,1,1,0,2
0.9894611528822055,0.019781,457,1,1,0,2
0.9824937343358396,0.000842,19,1,1,0,2
0.7279573934837092,0.000631,6,2,1,0,2
0.9826942355889724,0.000407,7,1,1,0,1
0.9826441102756892,0.000513,6,1,0,0,2
0.9663157894736842,0.000859,6,1,1,1,2
0.7048245614035088,0.000592,6,3,1,0,2
0.6854010025062657,0.00032,6,4,1,0,2
0.9804511278195489,0.001021,6,1,1,1,2
0.7535964912280702,0.000593,6,2,1,0,2
0.7306265664160401,0.000736,22,2,1,0,1
0.9876315789473684,0.001276,26,1,1,0,2
0.7541979949874686,0.00124,14,2,1,0,2
0.7340726817042607,0.000465,14,2,1,0,1
0.7204636591478697,0.000387,12,2,1,0,1
0.7651127819548872,0.001136,16,2,1,0,2
0.9828571428571429,0.001185,16,1,1,0,2
0.6873934837092732,0.002275,38,3,1,0,2
0.9491353383458646,0.000683,8,1,1,0,2
0.9776315789473684,0.000903,6,1,1,1,2
0.7303634085213033,0.000254,8,2,1,0,1
0.9756390977443609,0.00044,8,1,1,0,2
0.7011528822055137,0.000121,7,4,1,0,1
0.9827318295739348,0.000789,16,1,1,0,2
0.9894611528822055,0.002895,60,1,1,0,2
0.9850751879699248,0.001127,6,1,0,1,2
0.9826441102756892,0.000664,6,1,0,0,2
0.9829949874686716,0.001348,16,1,0,0,2
0.9508771929824561,0.000649,9,1,1,0,2
0.9826441102756892,0.000701,6,1,0,0,2
0.9826817042606516,0.001079,19,1,1,0,2
0.9826441102756892,0.00182,6,1,0,0,2
0.9812907268170427,0.000849,6,1,1,1,2
0.9858646616541353,0.001056,22,1,1,0,2
0.9635588972431077,0.00097,6,1,1,1,2
0.9725187969924812,0.00117,7,1,1,1,2
0.9842606516290727,0.000906,6,1,1,1,2
0.9828070175438597,0.000903,9,1,0,0,2
0.9894486215538847,0.001735,34,1,1,0,2
0.9777568922305765,0.000854,6,1,1,1,2
0.9581328320802005,0.000468,7,1,1,0,2
0.9816416040100251,0.000764,6,1,1,1,2
0.9889849624060151,0.00118,27,1,1,0,2
0.982593984962406,0.000744,6,1,1,1,2
0.9826441102756892,0.000735,6,1,0,0,2
0.9270551378446116,0.000938,6,1,1,1,2
0.9826441102756892,0.000511,6,1,0,0,2
0.949812030075188,0.001366,11,1,1,0,2
0.9826441102756892,0.000544,6,1,0,0,2
0.9826441102756892,0.000564,6,1,0,0,2
